UnitID,US FR,YR,SUM,AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY, Unknown_state , Foreign 
176664,40,2020,40,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
176770,6,2020,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176789,18,2020,19,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
176910,15,2021,15,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
176947,315,2021,340,0,0,1,5,7,2,1,1,0,5,2,0,0,7,2,0,8,1,3,0,0,0,1,1,1,226,0,0,0,0,0,0,1,0,0,0,6,0,1,0,1,0,1,28,1,0,2,0,0,0,0,0,25
177038,4,2020,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177065,477,2021,485,2,0,1,4,16,1,0,0,0,22,18,2,0,24,2,0,8,0,1,0,0,0,0,1,4,282,0,1,0,0,0,0,10,3,3,0,15,0,3,0,2,1,2,11,2,0,1,32,0,3,0,0,8
177083,3,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177117,101,2020,103,0,0,3,4,7,4,0,0,0,3,0,0,0,4,0,6,10,0,1,0,2,0,0,1,0,29,1,2,5,0,0,1,0,2,0,1,2,3,1,0,0,0,1,4,1,0,0,2,0,0,1,0,2
177144,230,2021,241,4,0,2,3,6,2,0,0,0,14,9,2,1,47,1,4,8,0,2,0,0,0,1,0,0,90,0,1,1,0,0,1,6,0,0,1,1,0,1,0,2,0,3,10,0,0,0,2,0,5,0,0,11
177214,303,2021,320,0,1,1,14,4,2,0,0,0,3,0,0,1,10,2,1,14,0,0,0,1,0,1,0,0,217,0,3,1,0,0,1,0,0,0,1,10,0,3,0,2,0,0,8,1,0,0,0,0,1,0,0,17
177339,356,2020,358,1,0,0,12,4,6,1,0,0,12,3,1,0,13,7,5,7,1,1,1,1,0,5,2,0,203,0,2,1,1,0,0,2,1,1,12,19,0,2,0,0,6,0,12,1,0,0,2,1,7,0,2,0
177418,111,2021,113,0,0,0,0,2,1,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
177542,130,2020,131,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,4,2,1,0,0,0,0,0,2,0,105,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
177746,184,2020,185,0,0,2,8,1,1,0,0,0,9,0,0,0,3,4,11,22,2,3,0,2,0,0,2,2,82,0,3,1,0,0,1,1,0,0,2,10,0,0,0,0,0,2,5,0,0,0,2,1,2,0,0,1
177968,636,2020,680,1,1,0,4,17,5,0,0,0,5,5,2,2,107,8,7,10,3,0,1,3,3,0,9,0,372,0,4,2,0,2,0,6,0,0,6,5,2,2,0,2,0,13,14,4,0,0,1,0,8,0,0,44
177986,18,2021,18,1,0,0,0,1,1,0,0,0,2,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178059,694,2020,720,0,1,3,0,11,2,0,0,0,2,1,4,0,126,5,1,3,2,1,0,0,0,3,3,0,499,0,4,1,0,0,1,6,1,0,1,1,0,0,0,0,0,1,4,0,0,3,2,0,2,0,16,10
178208,183,2020,202,8,0,0,4,10,0,0,0,0,8,25,0,0,5,1,3,1,0,1,0,0,0,1,2,19,45,0,17,0,0,0,2,1,2,0,2,3,0,0,0,1,2,3,13,0,0,2,1,0,1,0,19,0
178244,236,2020,240,2,0,1,2,2,1,0,0,0,2,0,0,0,26,2,1,1,3,2,0,0,0,0,1,0,172,0,1,1,0,0,1,0,0,0,0,3,1,0,0,0,0,3,8,0,0,0,0,0,0,0,0,4
178369,335,2021,548,7,0,5,2,14,2,0,0,0,16,14,7,3,9,2,4,13,0,6,1,1,1,1,0,0,116,1,0,3,0,3,1,0,1,0,1,14,0,1,0,4,1,4,70,1,0,1,1,0,4,0,0,213
178679,125,2020,126,0,0,0,4,2,1,0,0,0,1,0,1,0,10,9,11,18,4,0,0,0,0,0,0,0,41,0,2,0,1,0,0,0,0,0,2,14,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1
178697,291,2021,293,0,1,0,40,0,0,0,0,0,1,1,0,2,9,2,1,12,0,0,0,0,0,0,1,2,184,0,0,0,0,0,0,0,2,0,0,18,0,0,0,1,1,3,8,0,0,0,1,1,0,0,1,1
178721,317,2021,320,1,1,46,3,21,5,0,0,0,6,6,6,1,4,0,0,23,1,0,0,0,0,2,2,0,108,2,1,0,0,1,9,3,7,1,2,0,1,0,0,11,0,2,28,6,0,1,4,0,2,0,3,0
178891,596,2021,596,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,493,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179043,397,2021,408,1,0,1,5,1,6,0,0,0,0,2,0,0,14,0,2,75,0,0,0,1,0,0,5,0,264,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,11
179159,1475,2020,1538,0,0,8,14,34,13,1,1,0,13,8,5,0,533,23,14,19,14,4,0,8,4,6,22,3,505,0,14,2,2,7,0,7,7,0,36,7,4,7,2,2,1,22,37,1,0,4,5,0,56,0,32,31
179256,7,2020,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179265,93,2020,94,0,0,0,0,2,0,0,0,0,2,0,0,0,29,3,0,1,0,0,0,0,0,0,0,0,48,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1
179326,249,2021,296,1,0,1,9,3,2,0,0,0,1,0,0,0,7,0,1,10,0,3,0,0,0,0,0,1,170,1,1,1,0,0,0,0,0,0,0,14,0,1,0,0,0,2,15,1,0,0,1,0,2,1,41,6
179548,75,2020,75,0,0,0,0,2,1,0,0,0,0,0,0,0,5,0,2,4,0,0,0,0,0,0,0,1,48,0,1,2,0,0,0,0,0,0,0,1,0,1,1,0,0,1,4,0,0,0,0,1,0,0,0,0
179867,1862,2021,1970,8,2,18,5,253,23,45,2,9,102,36,9,1,171,21,12,18,11,5,5,72,80,20,23,3,220,1,5,9,2,89,8,180,26,2,57,19,14,29,4,5,1,33,100,3,3,39,29,1,29,0,0,108
179894,351,2021,360,0,0,2,3,11,3,0,1,0,3,3,0,0,32,0,4,3,4,2,0,0,3,2,2,0,235,1,0,1,0,2,0,1,2,0,1,3,0,0,0,7,0,1,8,0,0,0,5,0,6,0,0,9
179946,213,2021,213,1,0,0,15,1,1,0,0,0,3,0,0,0,10,0,0,4,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0
179955,190,2020,195,0,0,3,4,6,2,0,0,0,1,1,0,0,2,1,5,33,1,0,0,0,0,1,1,0,116,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,7,0,0,0,0,0,1,0,0,5
179964,121,2021,128,0,0,1,4,2,0,0,0,0,2,0,0,0,2,2,4,3,0,0,1,0,0,0,0,0,88,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,1,0,1,0,4,0,0,7
180106,268,2020,268,0,0,5,0,17,10,0,0,1,1,1,2,24,1,0,2,0,0,0,0,0,0,1,0,0,0,109,0,1,0,0,0,1,0,0,0,0,26,0,0,0,1,0,0,3,0,0,56,0,3,3,0,0
180258,100,2021,103,0,2,0,0,10,2,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,62,0,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,8,0,0,1,0,3
180595,209,2021,219,1,3,9,0,11,4,0,0,0,5,1,1,6,0,0,0,0,0,0,1,0,0,0,2,0,0,135,0,3,0,1,0,1,0,0,1,1,2,0,0,0,1,1,2,2,0,0,10,0,0,5,0,10
180717,3,2020,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
180814,320,2021,322,11,2,5,18,16,2,2,0,1,30,16,2,2,7,4,3,2,7,2,1,1,2,8,2,2,7,0,32,3,1,3,3,7,12,0,9,2,2,7,0,8,1,1,34,6,1,15,8,2,6,2,0,2
180832,39,2020,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180878,62,2020,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180984,322,2020,329,0,0,2,0,8,22,0,0,0,1,0,1,3,4,5,12,22,0,0,0,0,0,4,6,0,22,2,158,0,0,0,2,0,1,1,0,4,0,0,0,0,4,0,25,2,0,2,1,0,4,4,0,7
181002,1124,2021,1138,0,1,41,2,59,106,0,1,1,7,4,61,0,67,6,64,71,0,1,0,0,2,2,159,0,60,0,258,3,0,5,0,1,1,4,3,5,13,1,1,1,18,2,33,0,0,3,13,1,42,1,0,14
181020,234,2021,237,1,0,2,1,12,17,0,0,0,2,2,0,1,0,0,3,4,0,0,0,0,0,0,0,0,1,1,148,0,0,0,3,0,0,0,0,1,0,0,0,1,1,0,28,0,0,0,3,0,0,2,0,3
181127,276,2021,294,0,0,15,1,8,50,0,0,0,2,1,0,3,1,1,6,13,0,0,0,0,0,1,0,1,1,1,142,1,0,0,2,2,0,1,0,1,0,0,0,1,1,0,13,3,0,0,2,0,0,2,0,18
181297,50,2021,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181330,323,2021,341,0,6,4,0,17,14,0,0,0,11,1,4,0,1,1,13,8,0,1,0,0,2,3,4,0,12,1,164,5,0,0,1,1,0,1,0,2,0,0,0,1,6,0,32,1,0,2,2,0,2,0,0,18
181446,405,2021,405,0,0,5,1,14,47,0,0,0,7,0,0,0,0,0,4,8,0,0,1,0,0,0,1,1,3,0,291,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,12,1,0,0,1,0,0,1,0,0
181543,5,2020,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181604,94,2020,94,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
181738,106,2020,110,0,0,1,0,4,14,0,0,0,4,1,0,0,0,1,2,12,0,0,3,1,0,6,9,0,10,0,20,0,0,0,0,2,0,0,1,1,0,0,0,0,1,1,4,0,0,3,2,0,2,1,0,4
181853,125,2020,125,1,0,1,2,10,5,0,0,0,7,2,0,0,4,0,5,9,0,3,0,0,0,0,1,0,3,0,36,0,3,0,1,0,1,0,0,3,0,0,0,0,1,1,21,0,0,1,0,0,3,1,0,0
182458,37,2020,41,0,0,0,0,15,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,1,0,1,0,0,0,0,4
182634,238,2021,242,0,0,0,0,1,1,14,0,0,5,0,0,0,0,0,0,0,0,0,19,0,47,0,0,0,0,0,0,0,103,2,0,0,2,0,0,0,0,0,8,1,0,0,3,0,31,1,0,0,0,0,0,4
182670,1018,2021,1218,3,5,12,2,139,34,49,0,5,36,20,7,3,25,9,1,3,9,9,9,30,104,10,20,0,12,6,2,9,28,53,5,119,13,0,11,7,9,27,5,5,1,12,51,6,14,33,38,1,6,1,34,166
182795,377,2020,389,0,0,1,0,4,0,38,0,0,7,1,0,0,1,1,0,0,0,0,20,4,148,0,1,0,0,0,0,0,84,12,1,17,0,0,0,0,0,3,15,0,0,0,1,0,14,0,0,0,4,0,0,12
182917,20,2020,20,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
182980,275,2020,277,0,1,1,0,4,2,11,2,0,8,2,2,1,2,1,1,0,1,1,4,5,50,6,2,1,0,0,0,1,98,10,0,18,1,1,1,1,2,6,7,1,0,1,9,0,3,4,2,0,1,0,0,2
183026,10318,2021,10588,203,21,179,157,497,142,210,37,25,464,491,35,48,268,196,72,71,151,205,136,121,523,237,125,105,195,33,41,105,714,178,40,477,349,24,415,193,58,514,67,219,21,219,926,91,40,271,159,102,129,19,211,59
183211,176,2020,176,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,65,0,0,0,0,0,0,0,94,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
183239,529,2020,529,0,0,2,0,3,0,32,1,0,2,0,0,0,0,0,0,0,0,0,40,1,293,1,2,0,0,0,0,2,119,7,0,9,2,0,0,0,0,2,3,0,0,0,2,0,5,1,0,0,0,0,0,0
183275,21,2021,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,2,2,1,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0
183822,269,2021,270,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,258,0,4,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
183910,437,2020,445,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,1,0,403,0,15,1,0,0,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,8
183974,245,2021,246,0,0,0,0,0,0,3,1,0,0,1,0,0,2,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,3,203,0,10,0,0,0,0,0,12,1,0,0,0,0,0,1,1,0,0,1,0,1,0
184348,311,2020,342,0,0,0,0,9,0,8,0,0,4,1,0,0,0,0,0,0,0,0,2,3,6,0,0,0,1,0,0,0,2,231,1,7,2,0,2,1,1,14,1,0,0,2,2,0,3,6,2,0,0,0,12,19
184603,434,2021,463,0,0,0,1,10,0,4,1,0,5,1,0,0,1,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,2,357,0,28,2,0,1,0,1,7,0,0,0,1,3,0,0,1,1,0,0,0,0,29
184612,299,2021,306,0,0,0,0,1,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,274,0,8,0,0,0,0,0,2,0,0,0,1,2,0,0,1,0,0,0,0,0,7
184694,487,2021,488,0,0,1,0,2,0,11,3,0,1,0,1,0,0,0,0,0,0,0,0,4,1,0,2,0,0,0,1,0,0,406,0,41,1,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
184773,196,2021,208,0,0,2,0,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,163,0,8,1,0,1,0,0,4,0,0,0,1,3,1,0,1,0,0,0,0,0,12
185572,946,2021,954,0,0,3,0,1,2,22,0,1,2,1,0,0,2,1,0,0,0,0,3,19,2,0,0,0,0,0,0,0,3,681,0,122,1,0,1,0,0,62,3,3,0,3,0,0,0,8,0,0,0,0,0,8
186131,1118,2021,1282,8,2,10,2,139,20,33,3,6,52,22,6,3,35,5,7,6,5,8,4,45,66,16,11,2,4,1,6,4,5,194,1,139,27,0,18,5,6,61,5,4,1,11,54,5,3,19,16,2,8,3,0,164
186186,50,2020,54,0,0,2,0,0,1,1,0,0,10,0,0,1,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,15,1,0,3,0,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,4
186283,823,2020,836,0,0,2,0,6,0,9,6,0,11,3,0,0,5,0,0,1,0,0,0,12,1,0,0,0,0,0,0,1,0,628,0,45,3,0,4,1,1,74,3,0,0,0,4,0,0,2,1,0,0,0,1,12
186432,389,2021,404,0,0,1,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,354,0,15,2,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,15
186584,1665,2021,1684,2,0,2,0,31,2,31,0,0,9,3,2,3,9,0,1,1,1,1,1,14,20,2,1,0,1,0,2,3,5,1234,3,163,8,0,1,0,4,43,7,5,1,1,28,0,3,8,5,0,4,0,0,19
186618,105,2021,107,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,98,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2
186867,1063,2021,1089,0,0,1,0,35,5,18,2,0,9,0,2,1,4,1,0,2,0,4,1,14,12,1,2,0,1,0,0,3,2,679,0,166,2,0,6,2,1,47,3,3,0,3,12,0,3,7,5,0,4,0,3,23
186900,7,2020,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188182,85,2020,85,0,0,1,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
188340,240,2020,248,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,6,0,225,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
188429,943,2020,984,1,0,0,0,2,2,11,1,1,4,0,0,0,3,1,0,0,0,0,2,5,7,0,1,1,0,0,1,0,3,20,1,848,2,0,2,1,0,6,4,1,0,0,2,0,2,5,2,0,1,0,0,41
188526,110,2020,115,0,0,0,0,4,0,6,1,0,0,0,0,0,2,0,0,0,0,0,1,0,4,1,0,0,0,0,0,1,0,8,0,74,0,0,0,0,0,0,3,0,0,0,1,0,3,0,1,0,0,0,0,5
188641,370,2021,388,0,0,2,0,7,1,3,0,0,4,0,0,0,2,1,1,0,0,1,3,6,3,2,3,0,0,0,1,0,3,6,0,289,1,0,3,0,1,15,1,0,0,2,2,0,2,4,1,0,0,0,0,18
188854,384,2020,412,4,0,5,1,41,8,14,4,1,17,9,2,2,15,5,1,3,1,3,2,15,14,10,6,1,7,0,2,3,1,22,1,37,13,2,10,0,7,20,2,7,1,5,28,1,1,13,11,0,6,0,0,28
188942,90,2020,96,0,0,2,0,4,0,3,1,0,7,0,0,0,3,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,6,1,48,0,0,1,1,0,4,1,0,0,0,2,0,0,0,0,0,1,0,0,6
189088,322,2020,363,0,0,0,0,36,2,7,0,0,8,12,2,2,5,2,0,1,0,2,4,4,24,1,4,0,0,1,0,1,2,19,3,126,3,0,2,2,4,17,2,2,0,2,0,0,8,3,5,1,3,0,0,41
189097,662,2021,768,4,0,4,3,107,7,18,1,6,21,11,2,0,10,1,0,5,2,0,5,16,33,8,5,0,8,0,0,0,4,62,2,207,11,0,7,3,5,19,3,3,0,2,22,2,2,8,19,0,4,0,34,72
189273,23,2020,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189413,36,2020,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189705,398,2020,414,0,0,0,0,4,0,3,0,0,4,0,0,0,2,1,0,0,0,0,0,1,2,1,2,0,2,0,0,0,0,0,0,350,0,0,2,0,0,11,0,2,0,0,2,2,0,2,0,1,4,0,3,13
189848,150,2020,150,0,0,0,0,1,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,134,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
189857,54,2020,78,0,0,1,0,0,0,1,0,0,5,1,0,0,3,1,1,0,0,0,0,1,3,1,1,0,0,0,1,0,0,1,0,28,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,24
190044,713,2021,740,0,0,2,0,5,3,36,0,0,2,3,0,0,1,0,0,0,1,0,13,8,59,2,3,0,0,0,0,0,25,18,0,465,2,0,0,0,1,17,5,1,0,0,3,0,31,6,1,0,0,0,0,27
190099,806,2021,886,2,0,3,1,59,13,78,2,6,15,13,0,2,36,2,0,5,2,0,6,29,69,1,10,2,1,1,1,2,13,86,1,200,8,1,9,0,3,46,4,2,1,4,26,1,2,22,14,0,1,1,0,80
190114,19,2021,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190150,1309,2020,1517,6,3,15,5,170,15,34,4,9,78,26,7,4,42,10,6,5,5,6,3,37,49,19,21,4,5,2,4,9,8,110,9,262,20,3,25,11,11,44,6,5,1,14,77,5,4,40,31,2,16,2,0,208
190248,56,2020,61,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,1,0,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
190372,191,2021,221,0,0,1,0,10,0,0,0,0,6,2,0,1,2,0,0,0,0,0,0,3,1,3,2,0,0,0,0,1,0,21,1,122,1,0,0,0,0,2,1,0,0,0,6,0,2,2,0,0,1,0,1,29
190415,3246,2021,3704,2,2,30,1,339,38,87,18,12,138,32,16,1,87,8,1,8,6,5,8,109,174,29,27,1,5,1,4,9,14,307,5,1191,29,4,45,3,19,120,11,2,3,20,108,6,7,109,32,2,11,0,93,365
190503,641,2021,708,5,2,2,1,63,7,27,4,1,35,14,0,1,11,8,1,2,6,2,7,28,23,12,1,1,3,2,2,3,7,61,1,114,5,0,18,1,0,61,2,3,1,7,39,0,1,22,10,4,10,0,0,67
190716,230,2021,246,0,0,1,0,3,1,0,0,0,8,2,1,0,0,1,0,0,0,0,0,2,0,2,1,0,0,0,0,0,1,3,0,182,0,0,3,1,8,4,0,0,1,0,1,0,0,0,0,0,4,0,0,16
190725,340,2020,345,0,0,0,1,2,1,2,0,0,0,1,0,0,3,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,3,0,312,0,0,0,0,0,5,0,0,0,1,3,1,0,0,0,0,0,0,0,5
190752,15,2020,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190761,168,2021,175,0,0,0,1,6,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,123,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,7
190983,163,2020,173,0,0,0,0,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,1,3,3,1,0,0,0,0,0,0,2,5,0,128,0,0,0,0,0,9,0,0,0,0,1,0,2,2,0,0,0,0,0,10
191241,2650,2021,2865,4,1,16,0,188,10,130,3,15,52,20,9,0,58,3,1,3,2,16,13,65,175,13,15,0,16,2,7,4,18,361,3,1053,18,1,24,4,16,92,20,10,0,12,74,3,6,43,38,3,10,0,40,175
191515,424,2020,437,1,0,3,0,15,0,41,0,2,16,5,0,0,9,0,0,2,2,1,4,10,64,2,3,1,1,0,0,1,5,35,0,136,4,0,7,0,1,20,3,0,0,3,8,3,4,8,2,1,0,1,0,13
191533,349,2021,358,0,0,1,1,2,0,13,1,0,7,0,1,0,1,1,0,1,0,0,0,6,15,1,2,0,1,0,0,0,1,17,2,246,1,0,3,0,1,16,0,0,0,0,2,0,3,2,0,0,1,0,0,9
191621,150,2021,150,0,0,0,0,1,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
191630,338,2021,367,0,0,0,0,14,4,21,3,0,3,1,0,0,5,0,1,0,0,0,9,6,38,2,0,0,2,0,0,1,9,28,0,148,1,0,8,1,1,13,3,2,0,0,0,0,3,7,1,1,2,0,0,29
191649,1600,2021,1655,2,0,10,1,36,11,54,7,0,18,9,0,0,12,2,0,0,1,4,4,37,87,4,3,0,2,0,0,4,20,102,1,1025,5,0,9,0,3,56,17,1,0,3,31,1,6,8,2,1,1,0,13,42
191676,189,2020,195,0,1,1,0,0,0,1,0,0,2,1,0,0,1,2,0,0,0,0,1,0,3,3,2,0,0,1,0,0,2,3,0,126,2,0,5,0,0,24,0,1,0,1,3,0,2,0,1,0,0,0,0,6
191931,730,2020,742,0,0,1,0,6,2,62,0,0,9,0,0,0,2,0,0,0,1,1,0,5,3,1,0,0,0,0,0,0,0,46,0,578,2,0,1,0,1,3,3,0,0,0,2,0,0,1,0,0,0,0,7,5
191968,978,2020,991,0,1,2,0,12,2,50,5,0,11,3,1,0,9,1,0,0,1,2,7,23,81,2,4,0,1,0,0,0,10,126,1,481,2,0,11,0,5,79,5,1,0,4,3,1,15,11,3,0,2,0,0,13
192040,33,2020,33,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,3,0,11,0,0,0,0,0,4,0,1,0,0,2,0,0,0,2,0,0,0,0,0
